userID,userSet,responseTimeSeconds,questionOrder,userResponse,questionID,correctResponse,chartType,questionSet,error,absDiff,correct,logError,distToHalfQuarter,distToHorizontalVertical,alignmentType,alignment
34,study7Line,13.0,57,22,2777,18,stackbar,set1,4,4,False,2.0443941193584534,7,1,non-aligned,non-aligned
34,study7Line,6.0,58,47,2778,43,stackbar,set4,4,4,False,2.0443941193584534,7,0,start0,aligned
34,study7Line,10.0,59,25,2779,23,stackbar,set4,2,2,False,1.0874628412503393,2,10,non-aligned,non-aligned
34,study7Line,5.0,60,23,2780,20,stackbar,set2,3,3,False,1.6438561897747246,5,0,start0,aligned
34,study7Line,10.0,61,26,2781,27,stackbar,set1,-1,1,False,0.16992500144231237,2,2,non-aligned,non-aligned
34,study7Line,8.0,62,26,2782,28,stackbar,set4,-2,2,False,1.0874628412503393,3,5,non-aligned,non-aligned
34,study7Line,5.0,63,23,2783,21,stackbar,set2,2,2,False,1.0874628412503393,4,0,start0,aligned
34,study7Line,7.0,64,25,2784,24,stackbar,set4,1,1,False,0.16992500144231237,1,9,non-aligned,non-aligned
34,study7Line,13.0,65,32,2785,39,stackbar,set1,-7,7,False,2.8328900141647417,11,4,non-aligned,non-aligned
34,study7Line,16.0,66,39,2786,46,stackbar,set4,-7,7,False,2.8328900141647417,4,2,non-aligned,non-aligned
34,study7Line,6.0,67,26,2787,32,stackbar,set1,-6,6,False,2.6147098441152083,7,2,non-aligned,non-aligned
34,study7Line,10.0,68,50,2788,47,stackbar,set4,3,3,False,1.6438561897747246,3,10,non-aligned,non-aligned
34,study7Line,9.0,69,37,2789,38,stackbar,set4,-1,1,False,0.16992500144231237,12,0,start0,aligned
34,study7Line,18.0,70,32,2790,31,stackbar,set3,1,1,False,0.16992500144231237,6,0,start0,aligned
34,study7Line,10.0,71,34,2791,41,stackbar,set1,-7,7,False,2.8328900141647417,9,6,non-aligned,non-aligned
34,study7Line,12.0,72,15,2792,17,stackbar,set2,-2,2,False,1.0874628412503393,8,5,non-aligned,non-aligned
34,study7Line,7.0,73,24,2793,23,stackbar,set1,1,1,False,0.16992500144231237,2,0,start0,aligned
34,study7Line,14.0,74,29,2794,31,stackbar,set2,-2,2,False,1.0874628412503393,6,1,non-aligned,non-aligned
34,study7Line,10.0,75,35,2795,32,stackbar,set2,3,3,False,1.6438561897747246,7,0,start0,aligned
34,study7Line,8.0,76,14,2796,18,stackbar,set2,-4,4,False,2.0443941193584534,7,0,start0,aligned
34,study7Line,5.0,77,27,2797,28,stackbar,set3,-1,1,False,0.16992500144231237,3,0,start0,aligned
34,study7Line,16.0,78,38,2798,44,stackbar,set1,-6,6,False,2.6147098441152083,6,2,non-aligned,non-aligned
34,study7Line,10.0,79,50,2799,50,stackbar,set2,0,0,True,-3.0,0,4,non-aligned,non-aligned
28,study7Line,15.0,0,38,2240,40,stackbar,set3,-2,2,False,1.0874628412503393,10,2,non-aligned,non-aligned
28,study7Line,12.0,1,46,2241,47,stackbar,set2,-1,1,False,0.16992500144231237,3,0,start0,aligned
28,study7Line,11.0,2,11,2242,12,stackbar,set2,-1,1,False,0.16992500144231237,12,0,start0,aligned
28,study7Line,12.0,3,45,2243,46,stackbar,set4,-1,1,False,0.16992500144231237,4,2,non-aligned,non-aligned
28,study7Line,22.0,4,30,2244,31,stackbar,set3,-1,1,False,0.16992500144231237,6,0,start0,aligned
28,study7Line,14.0,5,26,2245,26,stackbar,set1,0,0,True,-3.0,1,0,start0,aligned
28,study7Line,7.0,6,31,2246,32,stackbar,set4,-1,1,False,0.16992500144231237,7,0,start0,aligned
28,study7Line,6.0,7,20,2247,19,stackbar,set3,1,1,False,0.16992500144231237,6,0,start0,aligned
28,study7Line,11.0,8,49,2248,49,stackbar,set3,0,0,True,-3.0,1,1,non-aligned,non-aligned
28,study7Line,9.0,9,11,2249,13,stackbar,set2,-2,2,False,1.0874628412503393,12,6,non-aligned,non-aligned
28,study7Line,22.0,10,46,2250,43,stackbar,set2,3,3,False,1.6438561897747246,7,2,non-aligned,non-aligned
28,study7Line,7.0,11,33,2251,33,stackbar,set3,0,0,True,-3.0,8,0,start0,aligned
28,study7Line,42.0,12,34,2252,20,stackbar,set4,14,14,False,3.820178962415188,5,5,non-aligned,non-aligned
28,study7Line,38.0,13,19,2253,22,stackbar,set3,-3,3,False,1.6438561897747246,3,0,start0,aligned
28,study7Line,12.0,14,19,2254,21,stackbar,set4,-2,2,False,1.0874628412503393,4,2,non-aligned,non-aligned
28,study7Line,15.0,15,13,2255,15,stackbar,set1,-2,2,False,1.0874628412503393,10,0,start0,aligned
28,study7Line,6.0,16,46,2256,46,stackbar,set4,0,0,True,-3.0,4,0,start0,aligned
28,study7Line,18.0,17,10,2257,12,stackbar,set3,-2,2,False,1.0874628412503393,12,1,non-aligned,non-aligned
28,study7Line,17.0,18,37,2258,41,stackbar,set4,-4,4,False,2.0443941193584534,9,0,start0,aligned
28,study7Line,20.0,19,22,2259,25,stackbar,set3,-3,3,False,1.6438561897747246,0,5,non-aligned,non-aligned
28,study7Line,16.0,20,18,2260,20,stackbar,set3,-2,2,False,1.0874628412503393,5,0,start0,aligned
28,study7Line,13.0,21,32,2261,35,stackbar,set2,-3,3,False,1.6438561897747246,10,3,non-aligned,non-aligned
28,study7Line,33.0,22,41,2262,45,stackbar,set1,-4,4,False,2.0443941193584534,5,0,start0,aligned
28,study7Line,22.0,23,28,2263,32,stackbar,set4,-4,4,False,2.0443941193584534,7,7,non-aligned,non-aligned
28,study7Line,50.0,24,28,2264,27,stackbar,set3,1,1,False,0.16992500144231237,2,0,start0,aligned
28,study7Line,13.0,25,50,2265,50,stackbar,set3,0,0,True,-3.0,0,5,non-aligned,non-aligned
28,study7Line,5.0,26,25,2266,25,stackbar,set1,0,0,True,-3.0,0,0,start0,aligned
28,study7Line,15.0,27,36,2267,36,stackbar,set1,0,0,True,-3.0,11,3,non-aligned,non-aligned
28,study7Line,15.0,28,34,2268,34,stackbar,set1,0,0,True,-3.0,9,0,start0,aligned
28,study7Line,35.0,29,49,2269,49,stackbar,set1,0,0,True,-3.0,1,0,start0,aligned
28,study7Line,12.0,30,34,2270,34,stackbar,set3,0,0,True,-3.0,9,3,non-aligned,non-aligned
28,study7Line,16.0,31,42,2271,42,stackbar,set3,0,0,True,-3.0,8,0,start0,aligned
28,study7Line,18.0,32,22,2272,22,stackbar,set1,0,0,True,-3.0,3,2,non-aligned,non-aligned
28,study7Line,18.0,33,48,2273,48,stackbar,set2,0,0,True,-3.0,2,2,non-aligned,non-aligned
28,study7Line,15.0,34,27,2274,27,stackbar,set2,0,0,True,-3.0,2,11,non-aligned,non-aligned
28,study7Line,14.0,35,23,2275,23,stackbar,set1,0,0,True,-3.0,2,0,start0,aligned
28,study7Line,65.0,36,31,2276,31,stackbar,set4,0,0,True,-3.0,6,0,end50,aligned
28,study7Line,16.0,37,37,2277,37,stackbar,set3,0,0,True,-3.0,12,0,start25,aligned
28,study7Line,13.0,38,14,2278,14,stackbar,set1,0,0,True,-3.0,11,0,start0,aligned
28,study7Line,17.0,39,29,2279,29,stackbar,set4,0,0,True,-3.0,4,3,non-aligned,non-aligned
28,study7Line,33.0,40,33,2280,33,stackbar,set2,0,0,True,-3.0,8,8,non-aligned,non-aligned
28,study7Line,15.0,41,30,2281,30,stackbar,set2,0,0,True,-3.0,5,0,start0,aligned
28,study7Line,15.0,42,14,2282,14,stackbar,set3,0,0,True,-3.0,11,2,non-aligned,non-aligned
28,study7Line,14.0,43,18,2283,18,stackbar,set3,0,0,True,-3.0,7,2,non-aligned,non-aligned
28,study7Line,24.0,44,24,2284,24,stackbar,set2,0,0,True,-3.0,1,0,start0,aligned
28,study7Line,14.0,45,45,2285,45,stackbar,set2,0,0,True,-3.0,5,9,non-aligned,non-aligned
28,study7Line,17.0,46,48,2286,47,stackbar,set2,1,1,False,0.16992500144231237,3,2,non-aligned,non-aligned
28,study7Line,72.0,47,39,2287,39,stackbar,set4,0,0,True,-3.0,11,0,start0,aligned
28,study7Line,14.0,48,13,2288,13,stackbar,set1,0,0,True,-3.0,12,0,start0,aligned
28,study7Line,15.0,49,17,2289,17,stackbar,set2,0,0,True,-3.0,8,5,non-aligned,non-aligned
28,study7Line,12.0,50,19,2290,19,stackbar,set1,0,0,True,-3.0,6,8,non-aligned,non-aligned
28,study7Line,6.0,51,50,2291,50,stackbar,set1,0,0,True,-3.0,0,0,start0,aligned
28,study7Line,14.0,52,37,2292,37,stackbar,set4,0,0,True,-3.0,12,0,start0,aligned
28,study7Line,6.0,53,48,2293,48,stackbar,set4,0,0,True,-3.0,2,0,start0,aligned
28,study7Line,16.0,54,11,2294,11,stackbar,set4,0,0,True,-3.0,11,0,start0,aligned
28,study7Line,18.0,55,44,2295,44,stackbar,set4,0,0,True,-3.0,6,2,non-aligned,non-aligned
28,study7Line,14.0,56,26,2296,26,stackbar,set4,0,0,True,-3.0,1,1,non-aligned,non-aligned
28,study7Line,13.0,57,36,2297,36,stackbar,set3,0,0,True,-3.0,11,0,start0,aligned
28,study7Line,7.0,58,29,2298,29,stackbar,set2,0,0,True,-3.0,4,0,start0,aligned
28,study7Line,11.0,59,44,2299,44,stackbar,set1,0,0,True,-3.0,6,0,start0,aligned
28,study7Line,15.0,60,23,2300,23,stackbar,set2,0,0,True,-3.0,2,5,non-aligned,non-aligned
28,study7Line,85.0,61,41,2301,40,stackbar,set1,1,1,False,0.16992500144231237,10,0,start0,aligned
28,study7Line,15.0,62,24,2302,24,stackbar,set2,0,0,True,-3.0,1,2,non-aligned,non-aligned
28,study7Line,16.0,63,30,2303,30,stackbar,set2,0,0,True,-3.0,5,4,non-aligned,non-aligned
28,study7Line,40.0,64,39,2304,39,stackbar,set4,0,0,True,-3.0,11,1,non-aligned,non-aligned
28,study7Line,16.0,65,38,2305,38,stackbar,set3,0,0,True,-3.0,12,0,start0,aligned
28,study7Line,6.0,66,21,2306,21,stackbar,set4,0,0,True,-3.0,4,0,start0,aligned
28,study7Line,15.0,67,16,2307,16,stackbar,set1,0,0,True,-3.0,9,0,start0,aligned
28,study7Line,20.0,68,28,2308,28,stackbar,set3,0,0,True,-3.0,3,9,non-aligned,non-aligned
28,study7Line,14.0,69,11,2309,11,stackbar,set2,0,0,True,-3.0,11,2,non-aligned,non-aligned
28,study7Line,13.0,70,43,2310,43,stackbar,set2,0,0,True,-3.0,7,0,start0,aligned
28,study7Line,13.0,71,35,2311,35,stackbar,set3,0,0,True,-3.0,10,0,start0,aligned
28,study7Line,13.0,72,38,2312,38,stackbar,set2,0,0,True,-3.0,12,5,non-aligned,non-aligned
28,study7Line,14.0,73,17,2313,17,stackbar,set4,0,0,True,-3.0,8,0,start0,aligned
28,study7Line,13.0,74,16,2314,16,stackbar,set3,0,0,True,-3.0,9,3,non-aligned,non-aligned
28,study7Line,16.0,75,14,2315,15,stackbar,set3,-1,1,False,0.16992500144231237,10,3,non-aligned,non-aligned
28,study7Line,13.0,76,18,2316,18,stackbar,set3,0,0,True,-3.0,7,0,start0,aligned
28,study7Line,6.0,77,28,2317,28,stackbar,set3,0,0,True,-3.0,3,0,start0,aligned
28,study7Line,14.0,78,41,2318,41,stackbar,set2,0,0,True,-3.0,9,4,non-aligned,non-aligned
28,study7Line,13.0,79,42,2319,42,stackbar,set3,0,0,True,-3.0,8,7,non-aligned,non-aligned
19,study7Line,17.0,0,50,1520,28,stackbar,set1,22,22,False,4.467605550082998,3,10,non-aligned,non-aligned
19,study7Line,14.0,1,25,1521,25,stackbar,set1,0,0,True,-3.0,0,0,start0,aligned
19,study7Line,27.0,2,35,1522,41,stackbar,set1,-6,6,False,2.6147098441152083,9,6,non-aligned,non-aligned
19,study7Line,25.0,3,40,1523,36,stackbar,set1,4,4,False,2.0443941193584534,11,0,start0,aligned
19,study7Line,6.0,4,40,1524,40,stackbar,set1,0,0,True,-3.0,10,0,start0,aligned
19,study7Line,22.0,5,10,1525,13,stackbar,set3,-3,3,False,1.6438561897747246,12,2,non-aligned,non-aligned
19,study7Line,6.0,6,24,1526,24,stackbar,set3,0,0,True,-3.0,1,0,start0,aligned
19,study7Line,6.0,7,25,1527,37,stackbar,set2,-12,12,False,3.599912842187128,12,5,non-aligned,non-aligned
19,study7Line,10.0,8,30,1528,39,stackbar,set3,-9,9,False,3.189824558880017,11,3,non-aligned,non-aligned
19,study7Line,13.0,9,48,1529,47,stackbar,set1,1,1,False,0.16992500144231237,3,0,start0,aligned
19,study7Line,6.0,10,24,1530,22,stackbar,set4,2,2,False,1.0874628412503393,3,0,start0,aligned
19,study7Line,24.0,11,49,1531,49,stackbar,set2,0,0,True,-3.0,1,0,start0,aligned
19,study7Line,8.0,12,30,1532,35,stackbar,set2,-5,5,False,2.357552004618084,10,0,start0,aligned
19,study7Line,14.0,13,40,1533,40,stackbar,set3,0,0,True,-3.0,10,2,non-aligned,non-aligned
19,study7Line,5.0,14,48,1534,48,stackbar,set2,0,0,True,-3.0,2,0,start0,aligned
19,study7Line,8.0,15,20,1535,17,stackbar,set2,3,3,False,1.6438561897747246,8,5,non-aligned,non-aligned
19,study7Line,8.0,16,20,1536,19,stackbar,set1,1,1,False,0.16992500144231237,6,8,non-aligned,non-aligned
19,study7Line,7.0,17,10,1537,13,stackbar,set1,-3,3,False,1.6438561897747246,12,0,start0,aligned
19,study7Line,5.0,18,10,1538,12,stackbar,set2,-2,2,False,1.0874628412503393,12,1,non-aligned,non-aligned
19,study7Line,6.0,19,25,1539,38,stackbar,set4,-13,13,False,3.7142455176661224,12,6,non-aligned,non-aligned
19,study7Line,8.0,20,30,1540,32,stackbar,set2,-2,2,False,1.0874628412503393,7,0,start0,aligned
19,study7Line,9.0,21,30,1541,38,stackbar,set4,-8,8,False,3.0223678130284544,12,0,start0,aligned
19,study7Line,6.0,22,25,1542,30,stackbar,set1,-5,5,False,2.357552004618084,5,8,non-aligned,non-aligned
19,study7Line,4.0,23,10,1543,12,stackbar,set1,-2,2,False,1.0874628412503393,12,0,start0,aligned
19,study7Line,7.0,24,40,1544,43,stackbar,set3,-3,3,False,1.6438561897747246,7,0,start0,aligned
19,study7Line,6.0,25,25,1545,25,stackbar,set4,0,0,True,-3.0,0,0,start25,aligned
19,study7Line,4.0,26,10,1546,16,stackbar,set2,-6,6,False,2.6147098441152083,9,0,start0,aligned
19,study7Line,8.0,27,30,1547,26,stackbar,set3,4,4,False,2.0443941193584534,1,3,non-aligned,non-aligned
19,study7Line,4.0,28,15,1548,14,stackbar,set2,1,1,False,0.16992500144231237,11,0,start0,aligned
19,study7Line,43.0,29,50,1549,48,stackbar,set3,2,2,False,1.0874628412503393,2,2,non-aligned,non-aligned
19,study7Line,7.0,30,30,1550,29,stackbar,set2,1,1,False,0.16992500144231237,4,2,non-aligned,non-aligned
19,study7Line,5.0,31,20,1551,21,stackbar,set1,-1,1,False,0.16992500144231237,4,0,start0,aligned
19,study7Line,5.0,32,20,1552,19,stackbar,set3,1,1,False,0.16992500144231237,6,0,start0,aligned
19,study7Line,7.0,33,30,1553,30,stackbar,set1,0,0,True,-3.0,5,0,start0,aligned
19,study7Line,5.0,34,24,1554,23,stackbar,set1,1,1,False,0.16992500144231237,2,0,start0,aligned
19,study7Line,6.0,35,35,1555,34,stackbar,set4,1,1,False,0.16992500144231237,9,0,start0,aligned
19,study7Line,8.0,36,40,1556,44,stackbar,set4,-4,4,False,2.0443941193584534,6,2,non-aligned,non-aligned
19,study7Line,23.0,37,20,1557,20,stackbar,set1,0,0,True,-3.0,5,0,start75,aligned
19,study7Line,6.0,38,40,1558,39,stackbar,set3,1,1,False,0.16992500144231237,11,0,start0,aligned
19,study7Line,39.0,39,26,1559,26,stackbar,set4,0,0,True,-3.0,1,0,start0,aligned
19,study7Line,5.0,40,50,1560,42,stackbar,set3,8,8,False,3.0223678130284544,8,7,non-aligned,non-aligned
19,study7Line,5.0,41,45,1561,45,stackbar,set4,0,0,True,-3.0,5,0,start0,aligned
19,study7Line,5.0,42,25,1562,24,stackbar,set4,1,1,False,0.16992500144231237,1,9,non-aligned,non-aligned
19,study7Line,5.0,43,30,1563,37,stackbar,set3,-7,7,False,2.8328900141647417,12,0,start0,aligned
19,study7Line,3.0,44,25,1564,16,stackbar,set1,9,9,False,3.189824558880017,9,1,non-aligned,non-aligned
19,study7Line,4.0,45,20,1565,18,stackbar,set4,2,2,False,1.0874628412503393,7,3,non-aligned,non-aligned
19,study7Line,5.0,46,35,1566,32,stackbar,set1,3,3,False,1.6438561897747246,7,2,non-aligned,non-aligned
19,study7Line,9.0,47,28,1567,29,stackbar,set3,-1,1,False,0.16992500144231237,4,0,start0,aligned
19,study7Line,5.0,48,28,1568,28,stackbar,set3,0,0,True,-3.0,3,0,start0,aligned
19,study7Line,5.0,49,45,1569,36,stackbar,set1,9,9,False,3.189824558880017,11,3,non-aligned,non-aligned
19,study7Line,4.0,50,15,1570,17,stackbar,set2,-2,2,False,1.0874628412503393,8,0,start0,aligned
19,study7Line,5.0,51,40,1571,44,stackbar,set1,-4,4,False,2.0443941193584534,6,0,start0,aligned
19,study7Line,5.0,52,25,1572,22,stackbar,set3,3,3,False,1.6438561897747246,3,2,non-aligned,non-aligned
19,study7Line,5.0,53,45,1573,33,stackbar,set2,12,12,False,3.599912842187128,8,8,non-aligned,non-aligned
19,study7Line,4.0,54,20,1574,20,stackbar,set4,0,0,True,-3.0,5,0,start0,aligned
19,study7Line,5.0,55,10,1575,14,stackbar,set4,-4,4,False,2.0443941193584534,11,6,non-aligned,non-aligned
19,study7Line,3.0,56,45,1576,46,stackbar,set3,-1,1,False,0.16992500144231237,4,0,start0,aligned
19,study7Line,5.0,57,10,1577,11,stackbar,set1,-1,1,False,0.16992500144231237,11,4,non-aligned,non-aligned
19,study7Line,7.0,58,48,1578,49,stackbar,set3,-1,1,False,0.16992500144231237,1,1,non-aligned,non-aligned
19,study7Line,28.0,59,15,1579,15,stackbar,set3,0,0,True,-3.0,10,3,non-aligned,non-aligned
19,study7Line,4.0,60,25,1580,23,stackbar,set2,2,2,False,1.0874628412503393,2,5,non-aligned,non-aligned
19,study7Line,5.0,61,30,1581,27,stackbar,set3,3,3,False,1.6438561897747246,2,6,non-aligned,non-aligned
19,study7Line,4.0,62,15,1582,18,stackbar,set1,-3,3,False,1.6438561897747246,7,0,start0,aligned
19,study7Line,5.0,63,30,1583,31,stackbar,set1,-1,1,False,0.16992500144231237,6,4,non-aligned,non-aligned
19,study7Line,5.0,64,40,1584,35,stackbar,set3,5,5,False,2.357552004618084,10,2,non-aligned,non-aligned
19,study7Line,6.0,65,40,1585,42,stackbar,set2,-2,2,False,1.0874628412503393,8,0,start0,aligned
19,study7Line,3.0,66,50,1586,50,stackbar,set1,0,0,True,-3.0,0,0,start0,aligned
19,study7Line,4.0,67,30,1587,31,stackbar,set3,-1,1,False,0.16992500144231237,6,0,start0,aligned
19,study7Line,5.0,68,23,1588,21,stackbar,set3,2,2,False,1.0874628412503393,4,2,non-aligned,non-aligned
19,study7Line,33.0,69,27,1589,27,stackbar,set1,0,0,True,-3.0,2,0,start0,aligned
19,study7Line,5.0,70,35,1590,34,stackbar,set2,1,1,False,0.16992500144231237,9,2,non-aligned,non-aligned
19,study7Line,4.0,71,40,1591,41,stackbar,set3,-1,1,False,0.16992500144231237,9,0,start0,aligned
19,study7Line,5.0,72,50,1592,50,stackbar,set1,0,0,True,-3.0,0,6,non-aligned,non-aligned
19,study7Line,5.0,73,45,1593,47,stackbar,set1,-2,2,False,1.0874628412503393,3,2,non-aligned,non-aligned
19,study7Line,8.0,74,50,1594,46,stackbar,set3,4,4,False,2.0443941193584534,4,10,non-aligned,non-aligned
19,study7Line,4.0,75,40,1595,45,stackbar,set2,-5,5,False,2.357552004618084,5,9,non-aligned,non-aligned
19,study7Line,4.0,76,10,1596,11,stackbar,set1,-1,1,False,0.16992500144231237,11,0,start0,aligned
19,study7Line,4.0,77,40,1597,43,stackbar,set4,-3,3,False,1.6438561897747246,7,6,non-aligned,non-aligned
19,study7Line,4.0,78,30,1598,33,stackbar,set2,-3,3,False,1.6438561897747246,8,0,start0,aligned
19,study7Line,4.0,79,15,1599,15,stackbar,set1,0,0,True,-3.0,10,0,start0,aligned
4,study7Line,15.0,0,30,320,31,stackbar,set3,-1,1,False,0.16992500144231237,6,2,non-aligned,non-aligned
4,study7Line,11.0,1,45,321,45,stackbar,set1,0,0,True,-3.0,5,0,start0,aligned
4,study7Line,12.0,2,35,322,32,stackbar,set4,3,3,False,1.6438561897747246,7,0,start0,aligned
4,study7Line,12.0,3,35,323,35,stackbar,set3,0,0,True,-3.0,10,0,start0,aligned
4,study7Line,9.0,4,20,324,15,stackbar,set2,5,5,False,2.357552004618084,10,4,non-aligned,non-aligned
4,study7Line,6.0,5,27,325,28,stackbar,set2,-1,1,False,0.16992500144231237,3,0,start0,aligned
4,study7Line,5.0,6,48,326,48,stackbar,set1,0,0,True,-3.0,2,0,start0,aligned
4,study7Line,8.0,7,50,327,42,stackbar,set3,8,8,False,3.0223678130284544,8,7,non-aligned,non-aligned
4,study7Line,8.0,8,18,328,16,stackbar,set1,2,2,False,1.0874628412503393,9,0,start0,aligned
4,study7Line,5.0,9,22,329,22,stackbar,set2,0,0,True,-3.0,3,0,start0,aligned
4,study7Line,8.0,10,50,330,50,stackbar,set2,0,0,True,-3.0,0,4,non-aligned,non-aligned
4,study7Line,12.0,11,40,331,39,stackbar,set4,1,1,False,0.16992500144231237,11,1,non-aligned,non-aligned
4,study7Line,9.0,12,16,332,21,stackbar,set1,-5,5,False,2.357552004618084,4,1,non-aligned,non-aligned
4,study7Line,5.0,13,25,333,26,stackbar,set1,-1,1,False,0.16992500144231237,1,3,non-aligned,non-aligned
4,study7Line,6.0,14,50,334,45,stackbar,set2,5,5,False,2.357552004618084,5,9,non-aligned,non-aligned
4,study7Line,8.0,15,12,335,11,stackbar,set2,1,1,False,0.16992500144231237,11,2,non-aligned,non-aligned
4,study7Line,12.0,16,40,336,43,stackbar,set1,-3,3,False,1.6438561897747246,7,2,non-aligned,non-aligned
4,study7Line,9.0,17,22,337,23,stackbar,set4,-1,1,False,0.16992500144231237,2,10,non-aligned,non-aligned
4,study7Line,7.0,18,30,338,31,stackbar,set2,-1,1,False,0.16992500144231237,6,0,start0,aligned
4,study7Line,9.0,19,13,339,15,stackbar,set4,-2,2,False,1.0874628412503393,10,0,start0,aligned
4,study7Line,4.0,20,27,340,29,stackbar,set1,-2,2,False,1.0874628412503393,4,0,start0,aligned
4,study7Line,15.0,21,40,341,40,stackbar,set1,0,0,True,-3.0,10,6,non-aligned,non-aligned
4,study7Line,7.0,22,12,342,13,stackbar,set3,-1,1,False,0.16992500144231237,12,2,non-aligned,non-aligned
4,study7Line,7.0,23,23,343,22,stackbar,set4,1,1,False,0.16992500144231237,3,0,start75,aligned
4,study7Line,5.0,24,32,344,33,stackbar,set2,-1,1,False,0.16992500144231237,8,0,start0,aligned
4,study7Line,8.0,25,25,345,25,stackbar,set1,0,0,True,-3.0,0,0,start0,aligned
4,study7Line,6.0,26,18,346,18,stackbar,set3,0,0,True,-3.0,7,0,start0,aligned
4,study7Line,7.0,27,27,347,30,stackbar,set2,-3,3,False,1.6438561897747246,5,4,non-aligned,non-aligned
4,study7Line,5.0,28,26,348,28,stackbar,set3,-2,2,False,1.0874628412503393,3,9,non-aligned,non-aligned
4,study7Line,7.0,29,48,349,47,stackbar,set3,1,1,False,0.16992500144231237,3,0,start0,aligned
4,study7Line,7.0,30,20,350,19,stackbar,set3,1,1,False,0.16992500144231237,6,1,non-aligned,non-aligned
4,study7Line,7.0,31,18,351,20,stackbar,set1,-2,2,False,1.0874628412503393,5,0,start75,aligned
4,study7Line,8.0,32,35,352,37,stackbar,set4,-2,2,False,1.0874628412503393,12,1,non-aligned,non-aligned
4,study7Line,7.0,33,52,353,46,stackbar,set2,6,6,False,2.6147098441152083,4,9,non-aligned,non-aligned
4,study7Line,6.0,34,49,354,49,stackbar,set4,0,0,True,-3.0,1,0,start0,aligned
4,study7Line,12.0,35,31,355,33,stackbar,set3,-2,2,False,1.0874628412503393,8,3,non-aligned,non-aligned
4,study7Line,11.0,36,38,356,38,stackbar,set1,0,0,True,-3.0,12,1,non-aligned,non-aligned
4,study7Line,5.0,37,20,357,17,stackbar,set3,3,3,False,1.6438561897747246,8,0,start0,aligned
4,study7Line,13.0,38,32,358,39,stackbar,set2,-7,7,False,2.8328900141647417,11,0,start0,aligned
4,study7Line,8.0,39,12,359,12,stackbar,set3,0,0,True,-3.0,12,0,start0,aligned
4,study7Line,10.0,40,48,360,48,stackbar,set2,0,0,True,-3.0,2,2,non-aligned,non-aligned
4,study7Line,8.0,41,30,361,35,stackbar,set4,-5,5,False,2.357552004618084,10,0,end100,aligned
4,study7Line,6.0,42,46,362,44,stackbar,set2,2,2,False,1.0874628412503393,6,0,start0,aligned
4,study7Line,6.0,43,35,363,40,stackbar,set4,-5,5,False,2.357552004618084,10,0,start0,aligned
4,study7Line,9.0,44,25,364,25,stackbar,set2,0,0,True,-3.0,0,8,non-aligned,non-aligned
4,study7Line,8.0,45,27,365,27,stackbar,set2,0,0,True,-3.0,2,0,start0,aligned
4,study7Line,10.0,46,29,366,29,stackbar,set1,0,0,True,-3.0,4,2,non-aligned,non-aligned
4,study7Line,8.0,47,35,367,41,stackbar,set2,-6,6,False,2.6147098441152083,9,0,start0,aligned
4,study7Line,5.0,48,20,368,21,stackbar,set4,-1,1,False,0.16992500144231237,4,0,start0,aligned
4,study7Line,8.0,49,18,369,17,stackbar,set1,1,1,False,0.16992500144231237,8,0,start25,aligned
4,study7Line,17.0,50,34,370,34,stackbar,set4,0,0,True,-3.0,9,2,non-aligned,non-aligned
4,study7Line,6.0,51,20,371,18,stackbar,set4,2,2,False,1.0874628412503393,7,3,non-aligned,non-aligned
4,study7Line,7.0,52,48,372,49,stackbar,set1,-1,1,False,0.16992500144231237,1,8,non-aligned,non-aligned
4,study7Line,7.0,53,32,373,32,stackbar,set3,0,0,True,-3.0,7,2,non-aligned,non-aligned
4,study7Line,4.0,54,46,374,46,stackbar,set1,0,0,True,-3.0,4,0,start0,aligned
4,study7Line,6.0,55,25,375,24,stackbar,set1,1,1,False,0.16992500144231237,1,5,non-aligned,non-aligned
4,study7Line,7.0,56,32,376,36,stackbar,set4,-4,4,False,2.0443941193584534,11,0,start0,aligned
4,study7Line,11.0,57,34,377,37,stackbar,set4,-3,3,False,1.6438561897747246,12,0,start0,aligned
4,study7Line,7.0,58,26,378,27,stackbar,set4,-1,1,False,0.16992500144231237,2,3,non-aligned,non-aligned
4,study7Line,7.0,59,13,379,14,stackbar,set2,-1,1,False,0.16992500144231237,11,0,start0,aligned
4,study7Line,5.0,60,24,380,23,stackbar,set3,1,1,False,0.16992500144231237,2,0,start0,aligned
4,study7Line,8.0,61,32,381,38,stackbar,set1,-6,6,False,2.6147098441152083,12,0,start0,aligned
4,study7Line,4.0,62,24,382,24,stackbar,set4,0,0,True,-3.0,1,0,start0,aligned
4,study7Line,9.0,63,38,383,42,stackbar,set4,-4,4,False,2.0443941193584534,8,0,start0,aligned
4,study7Line,5.0,64,30,384,30,stackbar,set1,0,0,True,-3.0,5,0,start0,aligned
4,study7Line,11.0,65,36,385,41,stackbar,set3,-5,5,False,2.357552004618084,9,1,non-aligned,non-aligned
4,study7Line,10.0,66,48,386,44,stackbar,set3,4,4,False,2.0443941193584534,6,8,non-aligned,non-aligned
4,study7Line,8.0,67,32,387,34,stackbar,set4,-2,2,False,1.0874628412503393,9,0,start0,aligned
4,study7Line,6.0,68,50,388,50,stackbar,set2,0,0,True,-3.0,0,0,start0,aligned
4,study7Line,7.0,69,26,389,26,stackbar,set3,0,0,True,-3.0,1,0,start0,aligned
