userID,userSet,responseTimeSeconds,questionOrder,userResponse,questionID,correctResponse,chartType,questionSet,error,absDiff,correct,logError,distToHalfQuarter,distToHorizontalVertical,alignmentType,alignment
10,study7Pie,9.0,6,48,806,46,pie,set2,2,2,False,1.0874628412503393,4,0,start0,aligned
10,study7Pie,9.0,7,35,807,36,pie,set3,-1,1,False,0.16992500144231237,11,3,non-aligned,non-aligned
10,study7Pie,7.0,8,23,808,23,pie,set2,0,0,True,-3.0,2,0,start0,aligned
10,study7Pie,9.0,9,30,809,32,pie,set2,-2,2,False,1.0874628412503393,7,0,start0,aligned
10,study7Pie,8.0,10,40,810,45,pie,set2,-5,5,False,2.357552004618084,5,0,start0,aligned
10,study7Pie,5.0,11,25,811,22,pie,set3,3,3,False,1.6438561897747246,3,2,non-aligned,non-aligned
10,study7Pie,4.0,12,25,812,25,pie,set2,0,0,True,-3.0,0,8,non-aligned,non-aligned
10,study7Pie,5.0,13,35,813,31,pie,set2,4,4,False,2.0443941193584534,6,0,start0,aligned
10,study7Pie,12.0,14,12,814,11,pie,set4,1,1,False,0.16992500144231237,11,0,start0,aligned
10,study7Pie,8.0,15,15,815,13,pie,set2,2,2,False,1.0874628412503393,12,6,non-aligned,non-aligned
10,study7Pie,4.0,16,45,816,46,pie,set2,-1,1,False,0.16992500144231237,4,9,non-aligned,non-aligned
10,study7Pie,10.0,17,13,817,13,pie,set4,0,0,True,-3.0,12,0,start0,aligned
10,study7Pie,8.0,18,15,818,16,pie,set2,-1,1,False,0.16992500144231237,9,2,non-aligned,non-aligned
10,study7Pie,5.0,19,25,819,28,pie,set3,-3,3,False,1.6438561897747246,3,9,non-aligned,non-aligned
10,study7Pie,4.0,20,45,820,45,pie,set2,0,0,True,-3.0,5,9,non-aligned,non-aligned
10,study7Pie,6.0,21,48,821,49,pie,set3,-1,1,False,0.16992500144231237,1,1,non-aligned,non-aligned
10,study7Pie,6.0,22,30,822,27,pie,set3,3,3,False,1.6438561897747246,2,6,non-aligned,non-aligned
10,study7Pie,4.0,23,35,823,33,pie,set1,2,2,False,1.0874628412503393,8,6,non-aligned,non-aligned
10,study7Pie,4.0,24,25,824,24,pie,set3,1,1,False,0.16992500144231237,1,8,non-aligned,non-aligned
10,study7Pie,5.0,25,20,825,14,pie,set1,6,6,False,2.6147098441152083,11,5,non-aligned,non-aligned
10,study7Pie,6.0,26,49,826,49,pie,set1,0,0,True,-3.0,1,0,start0,aligned
10,study7Pie,5.0,27,30,827,31,pie,set1,-1,1,False,0.16992500144231237,6,4,non-aligned,non-aligned
10,study7Pie,6.0,28,35,828,37,pie,set3,-2,2,False,1.0874628412503393,12,0,start0,aligned
10,study7Pie,7.0,29,35,829,34,pie,set2,1,1,False,0.16992500144231237,9,2,non-aligned,non-aligned
10,study7Pie,5.0,30,40,830,40,pie,set4,0,0,True,-3.0,10,0,start0,aligned
10,study7Pie,4.0,31,50,831,50,pie,set4,0,0,True,-3.0,0,7,non-aligned,non-aligned
10,study7Pie,9.0,32,35,832,37,pie,set1,-2,2,False,1.0874628412503393,12,6,non-aligned,non-aligned
10,study7Pie,9.0,33,40,833,39,pie,set4,1,1,False,0.16992500144231237,11,1,non-aligned,non-aligned
10,study7Pie,6.0,34,35,834,35,pie,set1,0,0,True,-3.0,10,0,start0,aligned
10,study7Pie,6.0,35,24,835,24,pie,set4,0,0,True,-3.0,1,0,start0,aligned
10,study7Pie,8.0,36,35,836,38,pie,set2,-3,3,False,1.6438561897747246,12,0,start0,aligned
10,study7Pie,5.0,37,35,837,29,pie,set2,6,6,False,2.6147098441152083,4,2,non-aligned,non-aligned
10,study7Pie,7.0,38,40,838,39,pie,set1,1,1,False,0.16992500144231237,11,0,start0,aligned
10,study7Pie,9.0,39,18,839,14,pie,set4,4,4,False,2.0443941193584534,11,0,start0,aligned
10,study7Pie,5.0,40,40,840,41,pie,set2,-1,1,False,0.16992500144231237,9,4,non-aligned,non-aligned
10,study7Pie,5.0,41,20,841,20,pie,set1,0,0,True,-3.0,5,0,start75,aligned
10,study7Pie,5.0,42,30,842,34,pie,set2,-4,4,False,2.0443941193584534,9,0,start0,aligned
10,study7Pie,4.0,43,50,843,50,pie,set1,0,0,True,-3.0,0,0,start0,aligned
10,study7Pie,5.0,44,40,844,44,pie,set3,-4,4,False,2.0443941193584534,6,8,non-aligned,non-aligned
10,study7Pie,4.0,45,20,845,11,pie,set4,9,9,False,3.189824558880017,11,4,non-aligned,non-aligned
10,study7Pie,4.0,46,30,846,30,pie,set2,0,0,True,-3.0,5,4,non-aligned,non-aligned
10,study7Pie,5.0,47,15,847,12,pie,set3,3,3,False,1.6438561897747246,12,0,start0,aligned
10,study7Pie,9.0,48,20,848,21,pie,set1,-1,1,False,0.16992500144231237,4,0,start0,aligned
10,study7Pie,5.0,49,35,849,40,pie,set1,-5,5,False,2.357552004618084,10,6,non-aligned,non-aligned
10,study7Pie,5.0,50,40,850,43,pie,set4,-3,3,False,1.6438561897747246,7,6,non-aligned,non-aligned
10,study7Pie,6.0,51,20,851,19,pie,set1,1,1,False,0.16992500144231237,6,0,start0,aligned
10,study7Pie,4.0,52,18,852,12,pie,set2,6,6,False,2.6147098441152083,12,1,non-aligned,non-aligned
10,study7Pie,8.0,53,16,853,15,pie,set3,1,1,False,0.16992500144231237,10,0,start0,aligned
10,study7Pie,7.0,54,20,854,18,pie,set4,2,2,False,1.0874628412503393,7,0,start0,aligned
10,study7Pie,5.0,55,35,855,32,pie,set3,3,3,False,1.6438561897747246,7,2,non-aligned,non-aligned
10,study7Pie,5.0,56,40,856,42,pie,set1,-2,2,False,1.0874628412503393,8,0,start0,aligned
10,study7Pie,6.0,57,20,857,15,pie,set1,5,5,False,2.357552004618084,10,5,non-aligned,non-aligned
10,study7Pie,4.0,58,20,858,21,pie,set1,-1,1,False,0.16992500144231237,4,1,non-aligned,non-aligned
10,study7Pie,5.0,59,45,859,47,pie,set4,-2,2,False,1.0874628412503393,3,10,non-aligned,non-aligned
10,study7Pie,4.0,60,30,860,30,pie,set2,0,0,True,-3.0,5,0,start0,aligned
10,study7Pie,5.0,61,40,861,35,pie,set3,5,5,False,2.357552004618084,10,2,non-aligned,non-aligned
10,study7Pie,3.0,62,45,862,48,pie,set1,-3,3,False,1.6438561897747246,2,0,start0,aligned
10,study7Pie,4.0,63,30,863,29,pie,set3,1,1,False,0.16992500144231237,4,0,start0,aligned
10,study7Pie,4.0,64,35,864,33,pie,set2,2,2,False,1.0874628412503393,8,0,start0,aligned
10,study7Pie,4.0,65,38,865,36,pie,set2,2,2,False,1.0874628412503393,11,0,start0,aligned
10,study7Pie,4.0,66,45,866,48,pie,set3,-3,3,False,1.6438561897747246,2,2,non-aligned,non-aligned
10,study7Pie,4.0,67,20,867,20,pie,set1,0,0,True,-3.0,5,0,start0,aligned
10,study7Pie,5.0,68,30,868,27,pie,set3,3,3,False,1.6438561897747246,2,0,start0,aligned
10,study7Pie,4.0,69,20,869,16,pie,set4,4,4,False,2.0443941193584534,9,0,start0,aligned
10,study7Pie,4.0,70,30,870,28,pie,set2,2,2,False,1.0874628412503393,3,0,start0,aligned
10,study7Pie,4.0,71,40,871,41,pie,set1,-1,1,False,0.16992500144231237,9,0,start0,aligned
10,study7Pie,4.0,72,20,872,17,pie,set4,3,3,False,1.6438561897747246,8,0,start0,aligned
10,study7Pie,3.0,73,25,873,26,pie,set2,-1,1,False,0.16992500144231237,1,0,start0,aligned
10,study7Pie,4.0,74,40,874,44,pie,set1,-4,4,False,2.0443941193584534,6,0,start0,aligned
10,study7Pie,3.0,75,45,875,47,pie,set3,-2,2,False,1.0874628412503393,3,0,start0,aligned
10,study7Pie,4.0,76,20,876,19,pie,set3,1,1,False,0.16992500144231237,6,1,non-aligned,non-aligned
10,study7Pie,4.0,77,18,877,18,pie,set3,0,0,True,-3.0,7,2,non-aligned,non-aligned
10,study7Pie,5.0,78,18,878,17,pie,set1,1,1,False,0.16992500144231237,8,0,start25,aligned
10,study7Pie,5.0,79,30,879,26,pie,set1,4,4,False,2.0443941193584534,1,3,non-aligned,non-aligned
37,study7Pie,15.0,0,40,2960,37,pie,set2,3,3,False,1.6438561897747246,12,0,start0,aligned
37,study7Pie,26.0,1,35,2961,35,pie,set2,0,0,True,-3.0,10,0,start0,aligned
37,study7Pie,13.0,2,25,2962,25,pie,set1,0,0,True,-3.0,0,0,start0,aligned
37,study7Pie,10.0,3,45,2963,40,pie,set3,5,5,False,2.357552004618084,10,0,start0,aligned
37,study7Pie,6.0,4,50,2964,49,pie,set1,1,1,False,0.16992500144231237,1,0,start0,aligned
37,study7Pie,10.0,5,40,2965,34,pie,set1,6,6,False,2.6147098441152083,9,0,start0,aligned
37,study7Pie,7.0,6,30,2966,29,pie,set4,1,1,False,0.16992500144231237,4,0,start0,aligned
37,study7Pie,13.0,7,45,2967,38,pie,set1,7,7,False,2.8328900141647417,12,1,non-aligned,non-aligned
37,study7Pie,32.0,8,45,2968,43,pie,set1,2,2,False,1.0874628412503393,7,2,non-aligned,non-aligned
37,study7Pie,10.0,9,25,2969,26,pie,set4,-1,1,False,0.16992500144231237,1,0,start0,aligned
37,study7Pie,11.0,10,45,2970,34,pie,set2,11,11,False,3.4757334309663976,9,2,non-aligned,non-aligned
37,study7Pie,9.0,11,50,2971,50,pie,set1,0,0,True,-3.0,0,6,non-aligned,non-aligned
37,study7Pie,16.0,12,46,2972,46,pie,set1,0,0,True,-3.0,4,6,non-aligned,non-aligned
37,study7Pie,10.0,13,30,2973,32,pie,set4,-2,2,False,1.0874628412503393,7,7,non-aligned,non-aligned
37,study7Pie,135.0,14,30,2974,30,pie,set1,0,0,True,-3.0,5,0,start0,aligned
37,study7Pie,12.0,15,48,2975,48,pie,set4,0,0,True,-3.0,2,0,start0,aligned
37,study7Pie,12.0,16,15,2976,15,pie,set3,0,0,True,-3.0,10,3,non-aligned,non-aligned
37,study7Pie,37.0,17,48,2977,48,pie,set1,0,0,True,-3.0,2,9,non-aligned,non-aligned
37,study7Pie,17.0,18,46,2978,39,pie,set2,7,7,False,2.8328900141647417,11,0,start0,aligned
37,study7Pie,14.0,19,20,2979,18,pie,set4,2,2,False,1.0874628412503393,7,3,non-aligned,non-aligned
37,study7Pie,10.0,20,45,2980,42,pie,set2,3,3,False,1.6438561897747246,8,0,start0,aligned
37,study7Pie,9.0,21,30,2981,27,pie,set3,3,3,False,1.6438561897747246,2,0,start0,aligned
37,study7Pie,11.0,22,35,2982,33,pie,set3,2,2,False,1.0874628412503393,8,3,non-aligned,non-aligned
37,study7Pie,11.0,23,20,2983,24,pie,set1,-4,4,False,2.0443941193584534,1,5,non-aligned,non-aligned
37,study7Pie,9.0,24,15,2984,13,pie,set4,2,2,False,1.0874628412503393,12,6,non-aligned,non-aligned
37,study7Pie,13.0,25,45,2985,44,pie,set4,1,1,False,0.16992500144231237,6,2,non-aligned,non-aligned
37,study7Pie,5.0,26,20,2986,29,pie,set1,-9,9,False,3.189824558880017,4,2,non-aligned,non-aligned
37,study7Pie,9.0,27,40,2987,39,pie,set4,1,1,False,0.16992500144231237,11,1,non-aligned,non-aligned
37,study7Pie,6.0,28,45,2988,47,pie,set4,-2,2,False,1.0874628412503393,3,0,start0,aligned
37,study7Pie,10.0,29,25,2989,27,pie,set3,-2,2,False,1.0874628412503393,2,6,non-aligned,non-aligned
37,study7Pie,8.0,30,20,2990,12,pie,set2,8,8,False,3.0223678130284544,12,0,start0,aligned
37,study7Pie,23.0,31,35,2991,35,pie,set1,0,0,True,-3.0,10,6,non-aligned,non-aligned
37,study7Pie,14.0,32,45,2992,42,pie,set1,3,3,False,1.6438561897747246,8,3,non-aligned,non-aligned
37,study7Pie,13.0,33,25,2993,20,pie,set4,5,5,False,2.357552004618084,5,5,non-aligned,non-aligned
37,study7Pie,54.0,34,25,2994,13,pie,set4,12,12,False,3.599912842187128,12,0,start0,aligned
37,study7Pie,12.0,35,35,2995,37,pie,set1,-2,2,False,1.0874628412503393,12,6,non-aligned,non-aligned
37,study7Pie,10.0,36,45,2996,36,pie,set3,9,9,False,3.189824558880017,11,3,non-aligned,non-aligned
37,study7Pie,82.0,37,45,2997,45,pie,set3,0,0,True,-3.0,5,0,start0,aligned
37,study7Pie,5.0,38,25,2998,16,pie,set1,9,9,False,3.189824558880017,9,1,non-aligned,non-aligned
37,study7Pie,6.0,39,45,2999,45,pie,set3,0,0,True,-3.0,5,7,non-aligned,non-aligned
37,study7Pie,5.0,40,25,3000,20,pie,set2,5,5,False,2.357552004618084,5,0,start0,aligned
37,study7Pie,6.0,41,45,3001,47,pie,set1,-2,2,False,1.0874628412503393,3,2,non-aligned,non-aligned
37,study7Pie,8.0,42,30,3002,24,pie,set3,6,6,False,2.6147098441152083,1,0,start0,aligned
37,study7Pie,6.0,43,20,3003,11,pie,set1,9,9,False,3.189824558880017,11,4,non-aligned,non-aligned
37,study7Pie,8.0,44,40,3004,40,pie,set2,0,0,True,-3.0,10,1,non-aligned,non-aligned
37,study7Pie,4.0,45,45,3005,43,pie,set4,2,2,False,1.0874628412503393,7,0,start0,aligned
37,study7Pie,5.0,46,25,3006,21,pie,set2,4,4,False,2.0443941193584534,4,6,non-aligned,non-aligned
37,study7Pie,8.0,47,25,3007,17,pie,set3,8,8,False,3.0223678130284544,8,0,start0,aligned
37,study7Pie,5.0,48,25,3008,16,pie,set2,9,9,False,3.189824558880017,9,0,start0,aligned
37,study7Pie,4.0,49,30,3009,23,pie,set1,7,7,False,2.8328900141647417,2,0,start0,aligned
37,study7Pie,9.0,50,40,3010,36,pie,set2,4,4,False,2.0443941193584534,11,0,start0,aligned
37,study7Pie,47.0,51,25,3011,19,pie,set1,6,6,False,2.6147098441152083,6,8,non-aligned,non-aligned
37,study7Pie,15.0,52,25,3012,15,pie,set1,10,10,False,3.3398500028846247,10,0,start0,aligned
37,study7Pie,27.0,53,35,3013,28,pie,set3,7,7,False,2.8328900141647417,3,9,non-aligned,non-aligned
37,study7Pie,12.0,54,48,3014,46,pie,set2,2,2,False,1.0874628412503393,4,0,start0,aligned
37,study7Pie,8.0,55,48,3015,49,pie,set4,-1,1,False,0.16992500144231237,1,5,non-aligned,non-aligned
37,study7Pie,11.0,56,15,3016,12,pie,set4,3,3,False,1.6438561897747246,12,6,non-aligned,non-aligned
37,study7Pie,7.0,57,30,3017,31,pie,set3,-1,1,False,0.16992500144231237,6,2,non-aligned,non-aligned
37,study7Pie,5.0,58,15,3018,14,pie,set2,1,1,False,0.16992500144231237,11,0,start0,aligned
37,study7Pie,7.0,59,25,3019,17,pie,set1,8,8,False,3.0223678130284544,8,0,start25,aligned
37,study7Pie,12.0,60,15,3020,14,pie,set3,1,1,False,0.16992500144231237,11,2,non-aligned,non-aligned
37,study7Pie,6.0,61,25,3021,26,pie,set1,-1,1,False,0.16992500144231237,1,3,non-aligned,non-aligned
37,study7Pie,5.0,62,30,3022,41,pie,set4,-11,11,False,3.4757334309663976,9,0,start0,aligned
37,study7Pie,9.0,63,25,3023,21,pie,set4,4,4,False,2.0443941193584534,4,0,start0,aligned
37,study7Pie,7.0,64,25,3024,23,pie,set1,2,2,False,1.0874628412503393,2,3,non-aligned,non-aligned
37,study7Pie,6.0,65,50,3025,50,pie,set3,0,0,True,-3.0,0,0,start0,aligned
37,study7Pie,55.0,66,30,3026,28,pie,set1,2,2,False,1.0874628412503393,3,0,start0,aligned
37,study7Pie,4.0,67,25,3027,22,pie,set2,3,3,False,1.6438561897747246,3,9,non-aligned,non-aligned
37,study7Pie,7.0,68,25,3028,22,pie,set1,3,3,False,1.6438561897747246,3,0,start0,aligned
37,study7Pie,5.0,69,15,3029,11,pie,set3,4,4,False,2.0443941193584534,11,0,start0,aligned
37,study7Pie,7.0,70,45,3030,44,pie,set3,1,1,False,0.16992500144231237,6,0,start0,aligned
37,study7Pie,5.0,71,20,3031,19,pie,set2,1,1,False,0.16992500144231237,6,0,start0,aligned
37,study7Pie,6.0,72,30,3032,30,pie,set1,0,0,True,-3.0,5,8,non-aligned,non-aligned
37,study7Pie,11.0,73,25,3033,25,pie,set4,0,0,True,-3.0,0,0,start25,aligned
37,study7Pie,6.0,74,30,3034,31,pie,set1,-1,1,False,0.16992500144231237,6,0,start0,aligned
37,study7Pie,27.0,75,40,3035,33,pie,set4,7,7,False,2.8328900141647417,8,0,start0,aligned
37,study7Pie,7.0,76,30,3036,32,pie,set1,-2,2,False,1.0874628412503393,7,0,start0,aligned
37,study7Pie,14.0,77,45,3037,41,pie,set4,4,4,False,2.0443941193584534,9,4,non-aligned,non-aligned
37,study7Pie,7.0,78,40,3038,38,pie,set1,2,2,False,1.0874628412503393,12,0,start0,aligned
37,study7Pie,8.0,79,20,3039,18,pie,set4,2,2,False,1.0874628412503393,7,0,start0,aligned
19,study7Pie,7.0,0,22,1520,28,pie,set1,-6,6,False,2.6147098441152083,3,10,non-aligned,non-aligned
19,study7Pie,7.0,1,23,1521,25,pie,set1,-2,2,False,1.0874628412503393,0,0,start0,aligned
19,study7Pie,6.0,2,45,1522,41,pie,set1,4,4,False,2.0443941193584534,9,6,non-aligned,non-aligned
19,study7Pie,6.0,3,38,1523,36,pie,set1,2,2,False,1.0874628412503393,11,0,start0,aligned
19,study7Pie,7.0,4,41,1524,40,pie,set1,1,1,False,0.16992500144231237,10,0,start0,aligned
19,study7Pie,5.0,5,11,1525,13,pie,set3,-2,2,False,1.0874628412503393,12,2,non-aligned,non-aligned
19,study7Pie,7.0,6,20,1526,24,pie,set3,-4,4,False,2.0443941193584534,1,0,start0,aligned
19,study7Pie,5.0,7,33,1527,37,pie,set2,-4,4,False,2.0443941193584534,12,5,non-aligned,non-aligned
19,study7Pie,8.0,8,31,1528,39,pie,set3,-8,8,False,3.0223678130284544,11,3,non-aligned,non-aligned
19,study7Pie,5.0,9,47,1529,47,pie,set1,0,0,True,-3.0,3,0,start0,aligned
19,study7Pie,7.0,10,19,1530,22,pie,set4,-3,3,False,1.6438561897747246,3,0,start0,aligned
19,study7Pie,5.0,11,48,1531,49,pie,set2,-1,1,False,0.16992500144231237,1,0,start0,aligned
19,study7Pie,4.0,12,39,1532,35,pie,set2,4,4,False,2.0443941193584534,10,0,start0,aligned
19,study7Pie,8.0,13,43,1533,40,pie,set3,3,3,False,1.6438561897747246,10,2,non-aligned,non-aligned
19,study7Pie,4.0,14,48,1534,48,pie,set2,0,0,True,-3.0,2,0,start0,aligned
19,study7Pie,4.0,15,14,1535,17,pie,set2,-3,3,False,1.6438561897747246,8,5,non-aligned,non-aligned
19,study7Pie,6.0,16,16,1536,19,pie,set1,-3,3,False,1.6438561897747246,6,8,non-aligned,non-aligned
19,study7Pie,3.0,17,11,1537,13,pie,set1,-2,2,False,1.0874628412503393,12,0,start0,aligned
19,study7Pie,3.0,18,10,1538,12,pie,set2,-2,2,False,1.0874628412503393,12,1,non-aligned,non-aligned
19,study7Pie,5.0,19,36,1539,38,pie,set4,-2,2,False,1.0874628412503393,12,6,non-aligned,non-aligned
19,study7Pie,5.0,20,37,1540,32,pie,set2,5,5,False,2.357552004618084,7,0,start0,aligned
19,study7Pie,4.0,21,39,1541,38,pie,set4,1,1,False,0.16992500144231237,12,0,start0,aligned
19,study7Pie,6.0,22,25,1542,30,pie,set1,-5,5,False,2.357552004618084,5,8,non-aligned,non-aligned
19,study7Pie,4.0,23,10,1543,12,pie,set1,-2,2,False,1.0874628412503393,12,0,start0,aligned
19,study7Pie,4.0,24,43,1544,43,pie,set3,0,0,True,-3.0,7,0,start0,aligned
19,study7Pie,4.0,25,26,1545,25,pie,set4,1,1,False,0.16992500144231237,0,0,start25,aligned
19,study7Pie,3.0,26,13,1546,16,pie,set2,-3,3,False,1.6438561897747246,9,0,start0,aligned
19,study7Pie,5.0,27,27,1547,26,pie,set3,1,1,False,0.16992500144231237,1,3,non-aligned,non-aligned
19,study7Pie,4.0,28,12,1548,14,pie,set2,-2,2,False,1.0874628412503393,11,0,start0,aligned
19,study7Pie,4.0,29,48,1549,48,pie,set3,0,0,True,-3.0,2,2,non-aligned,non-aligned
19,study7Pie,8.0,30,24,1550,29,pie,set2,-5,5,False,2.357552004618084,4,2,non-aligned,non-aligned
19,study7Pie,5.0,31,20,1551,21,pie,set1,-1,1,False,0.16992500144231237,4,0,start0,aligned
19,study7Pie,6.0,32,17,1552,19,pie,set3,-2,2,False,1.0874628412503393,6,0,start0,aligned
19,study7Pie,7.0,33,26,1553,30,pie,set1,-4,4,False,2.0443941193584534,5,0,start0,aligned
19,study7Pie,4.0,34,22,1554,23,pie,set1,-1,1,False,0.16992500144231237,2,0,start0,aligned
19,study7Pie,4.0,35,38,1555,34,pie,set4,4,4,False,2.0443941193584534,9,0,start0,aligned
19,study7Pie,6.0,36,43,1556,44,pie,set4,-1,1,False,0.16992500144231237,6,2,non-aligned,non-aligned
19,study7Pie,7.0,37,20,1557,20,pie,set1,0,0,True,-3.0,5,0,start75,aligned
19,study7Pie,5.0,38,42,1558,39,pie,set3,3,3,False,1.6438561897747246,11,0,start0,aligned
19,study7Pie,4.0,39,25,1559,26,pie,set4,-1,1,False,0.16992500144231237,1,0,start0,aligned
19,study7Pie,8.0,40,41,1560,42,pie,set3,-1,1,False,0.16992500144231237,8,7,non-aligned,non-aligned
19,study7Pie,3.0,41,47,1561,45,pie,set4,2,2,False,1.0874628412503393,5,0,start0,aligned
19,study7Pie,5.0,42,23,1562,24,pie,set4,-1,1,False,0.16992500144231237,1,9,non-aligned,non-aligned
19,study7Pie,5.0,43,39,1563,37,pie,set3,2,2,False,1.0874628412503393,12,0,start0,aligned
19,study7Pie,5.0,44,16,1564,16,pie,set1,0,0,True,-3.0,9,1,non-aligned,non-aligned
19,study7Pie,3.0,45,18,1565,18,pie,set4,0,0,True,-3.0,7,3,non-aligned,non-aligned
19,study7Pie,4.0,46,27,1566,32,pie,set1,-5,5,False,2.357552004618084,7,2,non-aligned,non-aligned
19,study7Pie,5.0,47,26,1567,29,pie,set3,-3,3,False,1.6438561897747246,4,0,start0,aligned
19,study7Pie,5.0,48,25,1568,28,pie,set3,-3,3,False,1.6438561897747246,3,0,start0,aligned
19,study7Pie,4.0,49,31,1569,36,pie,set1,-5,5,False,2.357552004618084,11,3,non-aligned,non-aligned
19,study7Pie,4.0,50,17,1570,17,pie,set2,0,0,True,-3.0,8,0,start0,aligned
19,study7Pie,4.0,51,42,1571,44,pie,set1,-2,2,False,1.0874628412503393,6,0,start0,aligned
19,study7Pie,6.0,52,22,1572,22,pie,set3,0,0,True,-3.0,3,2,non-aligned,non-aligned
19,study7Pie,5.0,53,32,1573,33,pie,set2,-1,1,False,0.16992500144231237,8,8,non-aligned,non-aligned
19,study7Pie,4.0,54,19,1574,20,pie,set4,-1,1,False,0.16992500144231237,5,0,start0,aligned
19,study7Pie,8.0,55,14,1575,14,pie,set4,0,0,True,-3.0,11,6,non-aligned,non-aligned
19,study7Pie,4.0,56,44,1576,46,pie,set3,-2,2,False,1.0874628412503393,4,0,start0,aligned
19,study7Pie,7.0,57,9,1577,11,pie,set1,-2,2,False,1.0874628412503393,11,4,non-aligned,non-aligned
19,study7Pie,5.0,58,48,1578,49,pie,set3,-1,1,False,0.16992500144231237,1,1,non-aligned,non-aligned
19,study7Pie,6.0,59,15,1579,15,pie,set3,0,0,True,-3.0,10,3,non-aligned,non-aligned
19,study7Pie,4.0,60,23,1580,23,pie,set2,0,0,True,-3.0,2,5,non-aligned,non-aligned
19,study7Pie,6.0,61,27,1581,27,pie,set3,0,0,True,-3.0,2,6,non-aligned,non-aligned
19,study7Pie,6.0,62,20,1582,18,pie,set1,2,2,False,1.0874628412503393,7,0,start0,aligned
19,study7Pie,7.0,63,25,1583,31,pie,set1,-6,6,False,2.6147098441152083,6,4,non-aligned,non-aligned
19,study7Pie,7.0,64,34,1584,35,pie,set3,-1,1,False,0.16992500144231237,10,2,non-aligned,non-aligned
19,study7Pie,6.0,65,41,1585,42,pie,set2,-1,1,False,0.16992500144231237,8,0,start0,aligned
19,study7Pie,4.0,66,50,1586,50,pie,set1,0,0,True,-3.0,0,0,start0,aligned
19,study7Pie,6.0,67,30,1587,31,pie,set3,-1,1,False,0.16992500144231237,6,0,start0,aligned
19,study7Pie,5.0,68,21,1588,21,pie,set3,0,0,True,-3.0,4,2,non-aligned,non-aligned
19,study7Pie,6.0,69,25,1589,27,pie,set1,-2,2,False,1.0874628412503393,2,0,start0,aligned
19,study7Pie,5.0,70,32,1590,34,pie,set2,-2,2,False,1.0874628412503393,9,2,non-aligned,non-aligned
19,study7Pie,5.0,71,41,1591,41,pie,set3,0,0,True,-3.0,9,0,start0,aligned
19,study7Pie,5.0,72,50,1592,50,pie,set1,0,0,True,-3.0,0,6,non-aligned,non-aligned
19,study7Pie,6.0,73,45,1593,47,pie,set1,-2,2,False,1.0874628412503393,3,2,non-aligned,non-aligned
19,study7Pie,7.0,74,43,1594,46,pie,set3,-3,3,False,1.6438561897747246,4,10,non-aligned,non-aligned
19,study7Pie,6.0,75,43,1595,45,pie,set2,-2,2,False,1.0874628412503393,5,9,non-aligned,non-aligned
19,study7Pie,6.0,76,11,1596,11,pie,set1,0,0,True,-3.0,11,0,start0,aligned
19,study7Pie,5.0,77,40,1597,43,pie,set4,-3,3,False,1.6438561897747246,7,6,non-aligned,non-aligned
19,study7Pie,6.0,78,33,1598,33,pie,set2,0,0,True,-3.0,8,0,start0,aligned
19,study7Pie,6.0,79,15,1599,15,pie,set1,0,0,True,-3.0,10,0,start0,aligned
34,study7Pie,9.0,0,39,2720,42,pie,set4,-3,3,False,1.6438561897747246,8,1,non-aligned,non-aligned
34,study7Pie,8.0,1,19,2721,11,pie,set1,8,8,False,3.0223678130284544,11,0,start0,aligned
34,study7Pie,10.0,2,18,2722,17,pie,set3,1,1,False,0.16992500144231237,8,0,start0,aligned
34,study7Pie,6.0,3,49,2723,49,pie,set4,0,0,True,-3.0,1,5,non-aligned,non-aligned
34,study7Pie,8.0,4,30,2724,29,pie,set1,1,1,False,0.16992500144231237,4,2,non-aligned,non-aligned
34,study7Pie,7.0,5,42,2725,34,pie,set2,8,8,False,3.0223678130284544,9,2,non-aligned,non-aligned
34,study7Pie,5.0,6,25,2726,22,pie,set2,3,3,False,1.6438561897747246,3,9,non-aligned,non-aligned
34,study7Pie,7.0,7,32,2727,39,pie,set3,-7,7,False,2.8328900141647417,11,0,start0,aligned
34,study7Pie,5.0,8,35,2728,30,pie,set3,5,5,False,2.357552004618084,5,7,non-aligned,non-aligned
34,study7Pie,4.0,9,47,2729,48,pie,set2,-1,1,False,0.16992500144231237,2,0,start0,aligned
34,study7Pie,3.0,10,46,2730,45,pie,set1,1,1,False,0.16992500144231237,5,2,non-aligned,non-aligned
34,study7Pie,2.0,11,48,2731,48,pie,set2,0,0,True,-3.0,2,2,non-aligned,non-aligned
34,study7Pie,5.0,12,16,2732,15,pie,set3,1,1,False,0.16992500144231237,10,3,non-aligned,non-aligned
34,study7Pie,4.0,13,33,2733,33,pie,set3,0,0,True,-3.0,8,0,start0,aligned
34,study7Pie,3.0,14,48,2734,49,pie,set1,-1,1,False,0.16992500144231237,1,0,start0,aligned
34,study7Pie,4.0,15,20,2735,22,pie,set3,-2,2,False,1.0874628412503393,3,0,start0,aligned
34,study7Pie,3.0,16,16,2736,12,pie,set2,4,4,False,2.0443941193584534,12,0,start0,aligned
34,study7Pie,4.0,17,38,2737,33,pie,set1,5,5,False,2.357552004618084,8,6,non-aligned,non-aligned
34,study7Pie,4.0,18,24,2738,24,pie,set2,0,0,True,-3.0,1,0,start0,aligned
34,study7Pie,4.0,19,39,2739,44,pie,set4,-5,5,False,2.357552004618084,6,0,start0,aligned
34,study7Pie,4.0,20,27,2740,27,pie,set2,0,0,True,-3.0,2,0,start0,aligned
